bidx,month,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years
663,4,135.48357,62.17309,84.034874,89.91568,121.01027,21
663,5,30.197824,20.837156,7.3569527,12.554644,22.718313,21
663,6,1.0474336,1.4223936,0.0,0.034112006,0.1571738,21
663,7,0.6500814,0.8975319,0.0,0.0,0.1657721,21
663,8,4.9312644,5.8259306,0.007024672,0.035743807,1.363849,21
663,9,57.079292,26.756996,22.48413,30.321041,57.675045,21
663,10,159.53835,51.930344,102.64131,121.492195,144.24765,21
663,11,219.92564,57.358894,152.44003,166.46503,222.00992,21
663,12,297.0931,51.619827,235.87737,250.27617,295.4578,21
664,1,281.09106,72.718605,192.31117,230.58786,287.23352,21
664,2,235.50507,56.786724,183.58318,189.06874,213.03944,21
664,3,257.32382,89.215195,172.54028,197.59209,225.4778,21
664,4,134.15396,59.77464,78.13214,92.0475,117.311455,21
664,5,32.324055,23.720661,10.206864,11.547149,23.992699,21
664,6,0.7894958,1.0464828,0.0,0.0,0.13686027,21
664,7,0.34928918,0.6291459,0.0,0.0,0.0,21
664,8,3.0748782,4.221995,0.0,0.0,0.77108693,21
664,9,43.00469,22.246536,16.80917,20.931587,38.530327,21
664,10,154.7863,63.540253,100.51625,107.7708,145.72142,21
664,11,205.67395,54.06748,148.5744,150.13164,199.56508,21
664,12,271.3255,54.501923,200.62598,208.6537,276.16095,21
665,1,279.10553,96.22764,182.35129,222.1281,242.2067,21
665,2,245.14986,69.09729,163.48294,176.97456,248.98087,21
665,3,236.73845,83.941284,163.52061,185.77287,227.34584,21
665,4,130.10896,51.98246,88.65053,93.60605,117.53169,21
665,5,23.439611,18.819168,6.1764193,8.450984,18.55525,21
665,6,2.0066795,1.7601632,0.42018163,0.5145338,1.2898312,21
665,7,0.51339656,0.9327308,0.0,0.0,0.088879615,21
665,8,2.240694,2.8391395,0.0,0.0033525724,0.32942328,21
665,9,39.98288,23.258682,13.885894,16.358788,43.81912,21
665,10,134.05048,52.983242,69.5572,96.94915,135.71301,21
665,11,203.38783,50.809273,153.82303,168.97377,191.75946,21
665,12,284.61115,62.16642,186.89763,245.0548,282.56982,21
666,1,277.48578,86.85281,190.66272,228.36296,255.58244,21
666,2,242.01115,66.98373,169.74155,177.8159,235.33293,21
666,3,231.80276,96.73717,147.85675,170.70753,207.82585,21
666,4,127.198265,55.37095,83.05049,88.52702,111.09186,21
666,5,28.636784,24.153734,6.4017415,9.443937,21.441586,21
666,6,1.0292152,1.4275804,0.0,0.018982638,0.17914799,21
666,7,0.3981754,0.8308167,0.0,0.0,0.028824482,21
666,8,2.189073,2.7102466,0.0,0.0,0.26365784,21
666,9,36.93809,21.142504,12.068028,15.355297,37.16433,21
666,10,137.76549,56.6105,67.28018,97.58679,136.57869,21
666,11,203.26953,51.990852,148.53879,153.50215,197.60915,21
666,12,270.0734,58.580143,195.47626,221.72594,247.44933,21
667,1,341.9497,69.52509,264.55627,289.96902,316.51413,21
667,2,309.17813,65.4028,228.56125,244.23715,321.97513,21
667,3,352.6634,74.104774,275.34943,295.81924,366.0863,21
667,4,147.24156,51.070557,82.55064,86.00012,135.71799,21
667,5,52.93144,26.497906,26.694183,36.31926,46.575287,21
667,6,7.817146,6.3273673,2.3147995,2.9285283,6.4770756,21
667,7,3.6952624,4.313784,0.14900964,0.62784773,1.6975201,21
667,8,13.58037,11.299829,2.2069461,2.9963117,10.852068,21
667,9,111.02513,40.64438,72.01129,80.25301,110.46017,21
667,10,174.04361,32.626312,136.36499,144.74355,174.4948,21
667,11,249.83224,54.064365,179.46596,193.41772,227.93263,21
667,12,300.55658,58.161507,222.62975,256.12408,304.6458,21
668,1,308.27686,55.837967,223.15741,264.7726,309.22852,21
668,2,309.40686,66.19994,231.21524,250.14076,323.09647,21
668,3,307.2164,67.601685,230.6062,260.92194,296.77356,21
668,4,156.93645,63.79218,74.73919,97.28628,152.2658,21
668,5,33.453743,19.55444,17.683247,20.136047,25.40932,21
668,6,6.5836334,5.694892,2.0404928,2.0886526,4.9017043,21
668,7,4.133438,3.969721,0.2932944,1.0278859,2.651927,21
668,8,11.543129,12.061609,0.21405119,1.1225928,8.559835,21
668,9,96.92196,41.766838,58.347126,68.89327,102.79064,21
668,10,170.95535,31.116379,130.62479,144.8071,165.65317,21
668,11,244.68932,49.119076,179.37796,207.38513,228.64772,21
668,12,333.1381,63.20743,244.41528,282.72314,333.39154,21
669,1,338.08975,69.14138,237.8129,280.46692,332.7304,21
669,2,309.9767,61.911358,234.92651,243.80225,310.96512,21
669,3,305.57193,59.734726,230.30568,253.09715,296.5815,21
669,4,127.19327,38.806095,92.15445,93.74864,132.41623,21
669,5,37.79937,16.321198,17.241367,24.606394,34.883175,21
669,6,12.23501,8.966063,5.325423,5.671942,9.543423,21
669,7,4.3253565,4.343221,0.5179799,0.83890766,3.1373277,21
669,8,13.780973,9.230817,5.155761,5.883932,10.201272,21
669,9,76.4755,33.089333,49.351242,54.70563,72.08733,21
669,10,155.45251,34.95891,115.37309,140.01936,150.78288,21
669,11,224.93971,38.164806,172.11507,197.64894,225.97987,21
669,12,288.24496,38.358593,239.51797,248.25035,290.59396,21
670,1,328.2303,62.416397,267.78894,274.63324,333.39075,21
670,2,310.62457,54.444622,241.04187,260.03378,310.79465,21
670,3,330.17838,70.41683,245.66833,285.10303,309.81067,21
670,4,145.7105,41.93972,95.15741,108.02571,145.34073,21
670,5,40.11265,20.926628,23.627216,27.216805,34.035885,21
670,6,9.717706,5.9940796,5.244331,6.2248216,7.5659637,21
670,7,2.3927374,3.4890306,0.02128352,0.07029985,0.78803337,21
670,8,14.478624,11.12374,3.7635803,4.295782,10.714303,21
670,9,98.597084,39.97185,52.063557,62.233578,107.28789,21
670,10,170.52051,36.313,132.05302,139.98686,165.81328,21
670,11,254.57315,49.553516,201.1509,202.90106,253.46379,21
670,12,317.68024,52.61008,241.44025,272.75378,308.84036,21
671,1,116.34854,92.78529,22.352657,29.720497,108.895294,21
671,2,99.572464,46.5609,41.677994,50.40141,99.8793,21
671,3,113.35648,76.44068,19.042631,27.373425,111.909706,21
671,4,57.679844,44.76471,6.41941,26.432749,41.09473,21
671,5,3.353121,5.5916758,0.0,0.0,1.1755388,21
671,6,0.0044006566,0.020166345,0.0,0.0,0.0,21
671,7,0.013025262,0.03501123,0.0,0.0,0.0,21
671,8,0.0,0.0,0.0,0.0,0.0,21
671,9,1.403573,3.4940376,0.0,0.0,0.0,21
671,10,31.649374,33.20993,5.517738,5.806353,21.530407,21
671,11,90.9713,52.06978,36.379322,47.714195,80.16165,21
671,12,94.29987,52.645767,35.862244,55.781334,83.67827,21
672,1,130.14476,103.63933,25.625057,52.84364,104.05542,21
672,2,110.66215,47.58969,45.281162,72.19474,109.46451,21
672,3,108.37247,67.879524,21.657124,27.906218,111.02292,21
672,4,61.390858,46.918682,17.003475,20.030573,45.885994,21
672,5,8.26378,7.425171,2.6252136,2.81897,4.5600815,21
672,6,0.37101582,0.29108202,0.059377085,0.08995392,0.3914112,21
672,7,0.098177455,0.21701236,0.0,0.0,0.0,21
672,8,0.0871529,0.189632,0.0,0.0,0.0,21
672,9,2.9909732,5.5108795,0.029212236,0.08942474,1.0543901,21
672,10,36.616962,35.82996,6.176742,8.391991,30.018253,21
672,11,109.3101,53.593143,56.909176,63.336388,99.20517,21
672,12,114.685905,56.699596,54.482655,73.013214,108.23629,21
673,1,118.943825,82.22235,32.270107,53.54695,111.17185,21
673,2,115.687515,55.998875,56.523575,64.06965,108.14615,21
673,3,114.436806,71.64047,24.249918,34.544575,107.481346,21
673,4,64.927086,48.23149,16.516275,30.357101,48.57776,21
673,5,6.718875,8.544535,0.0,1.0882788,3.8313377,21
673,6,0.07258221,0.14895141,0.0,0.0,0.0,21
673,7,0.0013408723,0.004421835,0.0,0.0,0.0,21
673,8,0.0057765148,0.011870536,0.0,0.0,0.0,21
673,9,2.8216193,5.570198,0.0,0.0,0.0,21
673,10,36.276688,30.727077,5.7609,7.287649,32.262966,21
673,11,103.08217,51.227814,39.724056,56.973152,101.02469,21
673,12,108.53187,56.129025,52.536095,63.473545,97.43048,21
674,1,122.88009,90.966576,31.644958,60.464825,109.125496,21
674,2,110.97484,52.682785,56.02528,62.60322,102.535095,21
674,3,109.53407,70.11783,23.33443,29.41401,118.60685,21
674,4,64.448944,53.486446,15.419299,25.882044,54.814907,21
674,5,5.758138,8.20183,0.39751363,0.5025885,2.7967818,21
674,6,0.03070044,0.06690126,0.0,0.0,0.0,21
674,7,0.0061501656,0.024664752,0.0,0.0,0.0,21
674,8,0.0114795705,0.03618525,0.0,0.0,0.0,21
674,9,2.8395815,5.844454,0.0,0.0,0.0,21
674,10,38.235676,34.35052,6.1762476,6.3490047,37.17716,21
674,11,102.30345,50.461308,48.53035,55.718613,101.173416,21
674,12,111.25868,55.342068,54.133915,69.03593,100.55213,21
675,1,324.2142,45.8198,263.50272,282.40936,335.95743,21
675,2,321.2613,88.04637,234.85713,257.87097,299.80557,21
675,3,275.98996,49.6978,221.07446,244.37714,281.05524,21
675,4,157.63306,62.006702,85.99193,112.81625,138.23029,21
675,5,45.112904,29.030596,12.871072,20.338219,41.649925,21
675,6,1.8315291,2.590745,0.0,0.02816588,0.62999725,21
675,7,2.4093108,2.9507344,0.0,0.021942906,1.1254827,21
675,8,9.558267,11.410417,0.0,0.102914535,5.1474113,21
675,9,83.03189,38.39658,24.241402,57.35513,85.189514,21
675,10,183.15833,47.20238,125.283455,138.1866,182.09282,21
675,11,237.94832,61.891796,162.02866,195.50626,230.63174,21
675,12,309.54813,51.10172,245.72163,263.9113,310.34906,21
676,1,304.0299,41.08733,247.67839,258.05743,312.86063,21
676,2,328.1161,118.84987,232.58716,259.1532,292.8862,21
676,3,306.44724,69.099045,247.7091,251.77863,306.467,21
676,4,156.31158,60.6554,93.511765,119.1196,139.21342,21
676,5,41.313065,26.866531,14.608749,20.064976,32.228397,21
676,6,2.8295376,4.007986,0.0,0.13255315,1.2789298,21
676,7,1.3094063,1.8602114,0.0,0.0,0.042213634,21
676,8,8.6470175,11.158434,0.066162035,0.22095305,1.8719379,21
676,9,77.595406,33.61853,50.28714,53.430153,77.72457,21
676,10,164.62209,33.770443,117.259315,134.63675,175.87569,21
676,11,238.83434,54.564964,176.52437,194.89429,231.10008,21
676,12,301.70084,46.139687,234.5166,267.66034,300.9929,21
677,1,249.65039,66.210655,190.28044,201.07036,237.12244,21
677,2,262.031,50.139328,210.35126,213.95636,251.04395,21
677,3,239.2279,49.31099,185.72426,201.53882,238.19345,21
677,4,145.90755,46.443512,87.298325,113.20371,151.41862,21
677,5,65.10094,20.694866,37.68393,46.241543,65.68166,21
677,6,23.549213,16.29548,9.956699,11.519124,17.323347,21
677,7,14.578544,8.781722,7.6480637,8.63997,11.379744,21
677,8,26.57675,20.149612,7.5190296,12.529697,20.17919,21
677,9,54.11596,19.015959,34.378693,39.251335,54.001724,21
677,10,133.31233,30.28771,98.467674,108.44983,126.71669,21
677,11,177.04861,43.566723,116.479195,148.18826,176.25684,21
677,12,231.99051,66.214584,171.15247,177.32285,225.8224,21
678,1,283.2644,53.554073,219.49677,229.65215,273.8341,21
678,2,276.68442,42.032547,221.52165,234.9082,275.26154,21
678,3,270.19556,46.20384,207.93321,235.25494,265.03082,21
678,4,153.52576,41.982708,84.70819,129.25922,152.99847,21
678,5,74.98442,21.821392,45.385197,52.00829,81.537796,21
678,6,25.497686,18.637785,9.457486,12.157061,17.218521,21
678,7,14.623113,7.904267,7.3741403,8.379731,12.62559,21
678,8,39.44359,25.44846,16.067482,20.114925,33.630608,21
678,9,77.85411,20.639301,54.306,62.451283,76.3109,21
678,10,141.64507,24.617521,115.15135,118.53528,134.31963,21
678,11,188.47379,36.390167,141.04843,163.30205,186.6718,21
678,12,242.15013,54.31682,177.01903,211.38046,241.86691,21
679,1,66.54528,61.380066,11.389575,22.047789,48.70043,21
679,2,57.87955,42.40413,24.341244,29.349327,45.517555,21
679,3,63.433064,45.432346,17.170979,20.07838,53.58045,21
679,4,48.189415,32.557335,17.631613,20.214937,33.20259,21
679,5,34.620567,21.389303,17.846298,20.078289,27.306755,21
679,6,36.453064,11.444479,23.189837,25.632313,35.34295,21
679,7,25.671736,9.257435,17.600327,19.888697,24.28498,21
679,8,19.856771,6.3856297,14.084811,14.209968,20.581038,21
679,9,11.826301,4.0584126,6.7176776,7.722621,11.023993,21
679,10,16.25426,19.053839,1.9174044,4.824134,8.275104,21
679,11,43.85367,32.24377,6.219434,10.549436,47.31308,21
679,12,50.78123,34.10995,12.105509,21.82347,45.8313,21
680,1,83.49482,86.00911,11.936166,29.26926,43.80582,21
680,2,66.19059,57.284782,27.148355,33.51697,43.86633,21
680,3,71.405045,65.180664,15.28903,28.148933,52.297943,21
680,4,42.070015,30.227364,12.70142,16.445902,32.61205,21
680,5,30.845686,12.985539,18.254082,21.665169,25.461283,21
680,6,42.046627,10.0796175,33.486233,35.304153,39.737164,21
680,7,30.590641,9.938164,20.857756,24.319487,28.23625,21
680,8,20.747746,6.404669,14.295471,16.085602,19.403996,21
680,9,13.297951,4.766943,7.166148,10.215077,12.784829,21
680,10,27.47183,30.960974,2.639952,7.4793806,12.689581,21
680,11,62.11037,46.841698,8.522818,13.766133,57.513813,21
680,12,67.58267,45.641117,15.663274,23.932732,57.26523,21
681,1,324.3261,62.39754,260.5656,269.42917,321.37863,21
681,2,319.95648,72.20763,247.838,261.8595,307.46024,21
681,3,285.16528,64.26384,205.98946,216.41618,278.8103,21
681,4,161.14857,63.319027,83.670364,108.48789,154.02948,21
681,5,30.762012,18.46591,13.408075,15.447558,27.270813,21
681,6,5.141256,4.6239133,1.1022799,1.7711959,3.5164614,21
681,7,3.2240543,2.856203,0.10881833,0.69264644,2.4001746,21
681,8,8.634606,8.588588,0.7617674,2.2666314,4.3031845,21
681,9,73.33087,37.120823,37.62437,47.351284,69.54429,21
681,10,162.85254,37.675133,125.92447,129.70529,155.07355,21
681,11,241.48619,52.98009,163.94913,200.57973,239.83612,21
681,12,323.78326,49.694176,267.75998,294.39648,316.8655,21
682,1,316.11636,65.19473,240.73427,269.02414,323.2031,21
682,2,300.20157,75.484375,224.08531,249.90382,292.56528,21
682,3,261.7447,57.439682,199.96017,223.79524,250.5685,21
682,4,150.99188,59.038273,76.45617,97.79554,143.64922,21
682,5,31.045815,19.284458,13.743914,18.0561,25.486347,21
682,6,2.6595993,3.4885972,0.0925842,0.34734356,0.82100993,21
682,7,3.251145,2.3530362,0.5744856,1.2366772,2.1463087,21
682,8,7.285582,7.809842,0.72631955,1.115239,4.8134775,21
682,9,68.28976,38.011353,21.742569,24.460747,61.66165,21
682,10,159.47238,35.44025,122.71427,127.63035,158.70815,21
682,11,230.23366,50.350872,152.22395,201.22469,237.33372,21
682,12,291.2391,47.68946,232.48227,253.99408,288.00143,21
683,1,82.70614,78.47479,13.055047,26.641754,55.82112,21
683,2,79.08076,57.778374,29.093235,40.730057,65.36208,21
683,3,83.24401,60.405117,20.266539,24.920298,78.61382,21
683,4,59.812366,41.0887,20.105972,25.45408,56.161057,21
683,5,47.90098,24.008482,27.382452,30.541819,43.139023,21
683,6,50.015705,15.546007,31.514366,36.079052,46.445473,21
683,7,37.79816,12.943279,26.984905,28.634573,33.261444,21
683,8,28.220089,9.773805,19.134447,19.735275,26.989124,21
683,9,17.73326,6.60416,9.659036,12.192308,17.672277,21
683,10,25.828407,27.672754,5.6060596,7.3262415,14.651398,21
683,11,62.74371,44.703514,8.008875,12.725763,66.03527,21
683,12,70.88898,46.139202,18.413242,34.548878,56.326096,21
684,1,94.6555,94.16689,12.748624,27.734127,61.385475,21
684,2,77.447624,63.53487,31.448196,36.978245,55.238895,21
684,3,89.37456,74.30671,18.877504,24.646715,69.184105,21
684,4,59.770576,44.038486,17.827961,21.371435,53.132725,21
684,5,40.127556,14.893171,21.227686,29.719383,40.399174,21
684,6,45.141285,13.043709,34.36883,35.516254,43.941433,21
684,7,35.949707,11.396428,25.463942,28.695639,32.43031,21
684,8,25.396334,8.275045,16.417816,19.282742,24.707191,21
684,9,15.026408,5.061476,8.56726,12.1262455,13.72077,21
684,10,30.195063,29.508833,4.4813747,7.3303146,12.801944,21
684,11,69.873955,51.27012,7.0921974,20.248173,68.163956,21
684,12,74.95796,52.62623,17.979452,32.155464,55.68947,21
685,1,296.19138,101.968796,175.5894,204.64252,304.1222,21
685,2,254.82307,60.47913,187.24991,198.65768,250.14644,21
685,3,266.98236,71.172676,184.29399,195.69415,258.6742,21
685,4,156.93965,54.59424,103.128654,107.50666,151.24347,21
685,5,41.47065,30.391977,14.406916,16.16727,37.402386,21
685,6,1.3191031,2.1525495,0.0,0.0,0.025074126,21
685,7,0.64433014,0.97402716,0.0,0.0,0.12414464,21
685,8,1.9818784,3.3067799,0.0,0.0,0.20793885,21
685,9,45.355156,28.023516,13.456731,19.162678,47.286873,21
685,10,143.11551,58.695614,75.22819,86.76364,132.12859,21
685,11,231.98215,61.999218,157.87029,171.60973,240.23534,21
685,12,308.25375,81.92908,222.54573,234.10751,286.65295,21
686,1,269.86877,84.20196,171.00081,184.10701,271.81363,21
686,2,245.94392,52.945408,187.22023,199.65002,228.0782,21
686,3,260.08456,80.1452,146.66212,196.9024,250.8177,21
686,4,151.5224,61.535465,89.382675,91.166115,144.79659,21
686,5,43.93803,39.537075,10.492232,11.95406,44.32716,21
686,6,1.3269228,2.1537616,0.0,0.0,0.0,21
686,7,0.5156788,0.86534303,0.0,0.0,0.0,21
686,8,2.1279597,4.702285,0.0,0.0,0.0,21
686,9,43.68622,26.8496,13.634125,19.406384,36.241077,21
686,10,121.214615,48.1965,56.749542,71.99918,128.13333,21
686,11,213.87033,58.010265,144.20514,155.01872,216.38554,21
686,12,268.53534,60.712193,196.71442,210.85011,276.1058,21
687,1,53.501385,53.948967,9.270304,12.484573,31.267046,21
687,2,54.512398,44.85298,17.927937,24.334492,35.184326,21
687,3,55.914436,48.567722,11.286177,20.64992,40.97901,21
687,4,44.33502,25.96504,18.308035,20.045153,34.41041,21
687,5,41.0606,16.985765,22.197592,29.057999,37.634712,21
687,6,51.94384,15.125554,36.10677,38.27609,47.494247,21
687,7,30.061424,10.429792,22.09454,23.905407,27.72725,21
687,8,25.21997,7.8122253,17.596859,19.777924,24.148893,21
687,9,12.513849,4.3223896,6.705912,8.572241,13.002093,21
687,10,17.673141,19.296726,2.374478,5.4841294,8.772805,21
687,11,42.62821,33.477287,6.5758696,11.596941,43.602165,21
687,12,47.169456,30.377611,13.276216,21.978207,40.894417,21
688,1,59.22594,64.630554,10.21262,15.114088,35.50757,21
688,2,64.64425,49.442436,26.097124,32.149845,44.517284,21
688,3,55.82254,49.82731,15.509021,19.748947,40.60914,21
688,4,38.631737,20.393705,18.603987,19.79969,32.139114,21
688,5,37.740334,12.642548,25.949162,27.562513,33.611763,21
688,6,54.277996,14.156505,38.640984,44.00661,48.77285,21
688,7,35.93979,12.715626,25.097803,27.723389,35.250046,21
688,8,26.233652,7.3667817,18.43799,22.012465,25.399462,21
688,9,15.602239,5.4902954,9.150757,10.608257,14.306302,21
688,10,22.952646,25.12763,5.1958733,6.6802254,11.243778,21
688,11,51.84625,39.958393,11.397173,21.454239,45.006668,21
688,12,53.13764,34.457523,15.020371,25.662523,41.064987,21
689,1,43.573746,41.44809,8.304665,11.397458,27.470627,21
689,2,54.582623,39.526886,20.06789,24.05284,42.783943,21
689,3,55.099377,37.64496,17.127388,23.185484,45.37444,21
689,4,54.602707,28.896376,21.088898,27.318005,50.80308,21
689,5,65.021515,26.959015,41.606934,43.622047,56.370228,21
689,6,71.408356,17.450624,52.09359,52.69472,71.437225,21
689,7,52.539726,16.490322,37.505596,43.331726,52.511524,21
689,8,39.78802,12.27542,29.539562,31.346449,36.636414,21
689,9,20.866919,8.164441,10.358619,13.439394,19.929453,21
689,10,16.218555,15.548282,3.4099193,5.414962,8.517365,21
689,11,35.09157,29.736189,6.437027,11.746309,27.26395,21
689,12,41.040546,24.300741,14.291432,21.177635,36.344086,21
690,1,45.500015,46.453964,8.60698,11.093569,28.266752,21
690,2,54.69784,42.16496,18.449293,23.167238,41.388107,21
690,3,54.130295,42.37129,14.5321865,19.50659,40.867603,21
690,4,48.2892,25.101395,23.656439,24.057386,42.123146,21
690,5,51.310104,18.226297,35.94768,38.63574,46.860634,21
690,6,56.96893,13.884616,41.761322,44.635204,56.129845,21
690,7,40.454346,13.325627,26.997234,32.171696,40.81832,21
690,8,33.187843,10.600998,24.11884,26.105457,30.543043,21
690,9,18.209915,7.182501,9.602177,11.14626,18.858381,21
690,10,17.092813,15.230173,3.9101846,6.94293,9.65389,21
690,11,39.536095,31.72487,7.670458,14.556238,36.04415,21
690,12,42.88007,25.246338,15.977071,25.97966,33.152477,21
691,1,142.52802,103.52312,42.04851,69.422554,119.975235,21
691,2,128.60776,51.555244,69.40853,84.44203,127.4243,21
691,3,125.26749,73.661995,26.178638,40.873604,129.03345,21
691,4,77.1482,59.534485,12.752796,29.882475,70.881485,21
691,5,10.449411,11.627121,0.9841632,1.4833235,7.025055,21
691,6,0.12985738,0.25461525,0.0,0.0,0.0029365984,21
691,7,0.10169774,0.2658264,0.0,0.0,0.0,21
691,8,0.068265855,0.13011536,0.0,0.0,0.0,21
691,9,5.085896,8.010664,0.0015925938,0.47036648,1.4176012,21
691,10,44.65615,37.717373,4.543274,8.710512,38.363583,21
691,11,125.000465,57.107044,57.933834,74.34126,120.70725,21
691,12,132.45277,53.127995,80.59896,89.00922,120.236176,21
692,1,136.3154,103.26535,50.49041,57.92989,107.887726,21
692,2,119.8046,49.765774,68.74613,81.48793,112.755104,21
692,3,120.2051,76.00393,23.747522,34.209644,123.57121,21
692,4,72.81748,54.347256,17.81612,28.130608,66.42821,21
692,5,9.780287,8.571726,3.104155,3.8268094,7.1819344,21
692,6,0.16956331,0.33380035,0.0,0.0,0.0,21
692,7,0.14377187,0.3268224,0.0,0.0,0.0,21
692,8,0.0891858,0.18054785,0.0,0.0,0.0,21
692,9,4.9625163,8.354781,0.0,0.08735994,2.367609,21
692,10,42.603382,35.89085,6.6171036,9.891657,29.447657,21
